Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL06_094.CRB;DL06_094.CRB;VL06_094.CRB;CL06_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
11,486745;-10,000000;-83,826183;-1,654418
11,149059;-10,000000;-84,479994;-1,670472
10,808876;-10,000000;-85,062219;-1,636071
10,465571;-10,000000;-86,365068;-1,657285
10,119634;-10,000000;-86,899571;-1,681939
9,771114;-10,000000;-87,524748;-1,652125
9,419169;-10,000000;-88,221509;-1,652698
9,064406;-10,000000;-88,956450;-1,618297
8,706859;-10,000000;-89,529131;-1,654418
8,345886;-10,000000;-90,163853;-1,638364
7,981942;-10,000000;-90,999012;-1,654991
7,615468;-10,000000;-92,144374;-1,682513
7,245906;-10,000000;-92,850681;-1,626897
6,873812;-10,000000;-93,466313;-1,659578
6,500537;-10,000000;-93,776515;-1,682513
6,123532;-10,000000;-94,363513;-1,682513
5,745296;-10,000000;-95,084137;-1,535733
5,367431;-10,000000;-94,893243;-1,682513
4,985212;-10,000000;-95,322754;-1,682513
4,603922;-10,000000;-95,771354;-1,371181
4,221163;-10,000000;-96,162686;-1,682513
3,836143;-10,000000;-96,821269;-1,682513
3,453064;-10,000000;-96,377441;-1,424502
3,067031;-10,000000;-96,659010;-1,682513
2,680594;-10,000000;-97,288959;-1,406155
2,294021;-10,000000;-96,964439;-1,671619
1,904934;-10,000000;-97,393950;-1,682513
1,515662;-10,000000;-97,861640;-1,645818
1,124297;-10,000000;-98,362736;-1,602243
0,731616;-8,433485;-98,749295;-1,159612
0,336977;-4,812464;-98,959278;-1,630911
-0,054574;-1,180151;-99,264708;-0,096610
-0,428760;2,373119;-96,491978;0,465852
-0,776604;5,734123;-91,848489;1,026020
-1,091002;8,854335;-85,272202;1,558095
-1,370267;10,000000;-69,700051;1,754182
-1,618498;10,000000;-62,746749;1,754756
-1,844556;10,000000;-57,549669;1,750169
-2,057737;10,000000;-54,266298;1,754182
-2,265840;10,000000;-52,553027;1,752462
-2,477014;10,000000;-52,510076;1,751889
-2,692305;10,000000;-53,555219;1,754756
-2,910836;10,000000;-54,337883;1,747875
-3,130093;10,000000;-55,058507;1,753609
-3,343528;10,000000;-53,731796;1,753609
-3,545589;10,000000;-51,426755;1,751315
-3,729493;10,000000;-47,723417;1,754182
-3,889772;10,000000;-42,683825;1,745009
-4,023388;10,000000;-37,052461;1,753609
-4,129059;10,000000;-30,886596;1,751889
-4,206651;10,000000;-24,601422;1,747302
-4,258777;10,000000;-12,746925;1,754182
-4,287802;10,000000;-7,573706;1,746155
-4,299598;10,000000;-3,584029;1,754756
-4,300796;10,000000;-0,949696;1,753609
-4,298569;10,000000;0,529730;1,753036
-4,296476;10,000000;0,610860;1,753609
-4,294637;10,000000;0,482007;1,745582
-4,290637;10,000000;0,462917;1,753609
-4,280496;10,000000;2,686828;1,753609
-4,260060;10,000000;4,948918;1,747302
-4,228386;10,000000;7,549845;1,753609
-4,186822;10,000000;9,811935;1,743862
-4,136569;10,000000;11,773367;1,753609
-4,079295;10,000000;13,644125;1,752462
-4,017127;10,000000;14,908796;1,748449
-3,953087;10,000000;15,829858;1,753036
-3,887308;10,000000;16,531392;1,751889
-3,818661;10,000000;17,170886;1,753609
-3,745507;10,000000;18,153988;1,752462
-3,663849;10,000000;19,905437;1,747875
-3,571813;10,000000;22,067308;1,753036
-3,467981;10,000000;24,606194;1,751889
-3,351729;10,000000;27,297795;1,753036
-3,223395;10,000000;30,070525;1,754182
-3,084699;10,000000;35,014671;1,747875
-2,937667;10,000000;36,871112;1,753036
-2,785927;10,000000;37,992613;1,753036
-2,632618;10,000000;38,469847;1,754182
-2,479916;10,000000;38,565294;1,753609
-2,329357;10,000000;38,173962;1,754756
-2,182005;10,000000;37,467655;1,753036
-2,035344;10,000000;36,947470;1,746729
-1,886372;10,000000;37,520151;1,754756
-1,732607;10,000000;38,570066;1,753609
-1,571113;10,000000;40,211752;1,747875
-1,399933;10,000000;42,316354;1,752462
-1,218442;10,000000;44,669119;1,749022
-1,027687;10,000000;46,802355;1,753036
-0,828579;10,000000;48,797194;1,752462
-0,624679;8,166753;50,586822;1,438836
-0,424305;4,451735;50,276620;1,122344
-0,232824;2,684713;48,291326;0,805278
-0,054793;1,024201;45,380198;0,508280
0,108101;-0,533464;41,958429;0,223322
0,258171;-1,957762;38,923219;-0,129865
0,394909;-3,279519;36,121855;-0,422850
0,517539;-4,485916;32,967337;-0,714115
0,626316;-5,577868;29,841453;-0,900455
0,723988;-7,453536;24,396211;-1,069022
0,813577;-8,280892;22,611355;-1,206627
0,897024;-9,056978;21,208287;-1,361433
0,976067;-9,792169;20,086786;-1,491012
1,051566;-10,000000;19,418659;-1,618297
1,121715;-10,000000;18,411694;-1,654418
1,185486;-10,000000;16,908407;-1,634351
1,242911;-10,000000;15,653281;-1,654418
1,293317;-10,000000;12,527397;-1,653271
1,333159;-10,000000;10,145999;-1,654991
1,361357;-10,000000;7,602340;-1,653845
1,375532;-10,000000;4,643489;-1,630337
1,374756;-10,000000;1,278988;-1,654418
1,362977;-10,000000;-1,827807;-1,653845
1,343368;-10,000000;-3,751061;-1,650405
1,315474;-10,000000;-5,478648;-1,653845
1,278619;-10,000000;-9,411058;-1,628617
1,232314;-10,000000;-11,539522;-1,654418
1,177993;-10,000000;-13,276655;-1,654418
1,114948;-10,000000;-15,266721;-1,648685
1,044157;-10,000000;-17,037260;-1,654991
0,966752;-10,000000;-18,683718;-1,644098
0,884554;-9,685659;-20,048608;-1,599950
0,799318;-8,921476;-20,883767;-1,445717
0,714825;-7,358623;-21,232148;-1,335633
0,632914;-6,602374;-20,673784;-1,204907
0,555052;-5,881832;-19,690682;-0,985885
0,480718;-5,189978;-18,908018;-0,833373
0,410265;-4,524674;-18,177850;-0,702074
